ZoneId,MetricName,MetricValue,Timestamp
1,moisture,0.69,2024-03-30 19:20:04.197007
1,temperature,21.94,2024-03-30 19:20:34.212067
1,moisture,0.54,2024-03-30 19:20:34.212067
1,temperature,26.6,2024-03-30 19:21:04.211157
1,moisture,0.8,2024-03-30 19:21:04.211157
1,temperature,17.49,2024-03-30 19:21:34.226398
1,moisture,0.92,2024-03-30 19:21:34.226398
1,temperature,-2.43,2024-03-30 19:22:04.234616
1,moisture,0.75,2024-03-30 19:22:04.234616
1,temperature,-8.01,2024-03-30 19:22:34.257944
1,moisture,0.54,2024-03-30 19:22:34.257944
1,temperature,19.43,2024-03-30 19:23:04.267009
1,moisture,0.12,2024-03-30 19:23:04.267009
1,temperature,31.83,2024-03-30 19:23:34.274200
1,moisture,0.91,2024-03-30 19:23:34.274200
1,temperature,23.2,2024-03-30 19:24:04.269793
1,moisture,0.27,2024-03-30 19:24:04.269793
1,temperature,30.47,2024-03-30 19:24:34.289541
1,moisture,0.63,2024-03-30 19:24:34.289541
1,temperature,19.97,2024-03-30 19:25:04.297021
1,moisture,0.55,2024-03-30 19:25:04.297021
1,temperature,30.76,2024-03-30 19:25:34.319809
1,moisture,0.67,2024-03-30 19:25:34.319809
1,temperature,2.25,2024-03-30 19:26:04.339313
1,moisture,0.64,2024-03-30 19:26:04.339313
1,temperature,25.89,2024-03-30 19:26:34.345731
1,moisture,0.23,2024-03-30 19:26:34.345731
1,temperature,27.69,2024-03-30 19:27:04.348336
1,moisture,0.43,2024-03-30 19:27:04.348336
1,temperature,-1.23,2024-03-30 19:27:34.358521
1,moisture,0.31,2024-03-30 19:27:34.358521
1,temperature,-4.48,2024-03-30 19:28:04.366759
1,moisture,0.25,2024-03-30 19:28:04.366759
1,temperature,9.55,2024-03-30 19:28:34.373462
1,moisture,0.29,2024-03-30 19:28:34.373462
1,temperature,17.25,2024-03-30 19:29:04.384131
1,moisture,0.04,2024-03-30 19:29:04.384131
1,temperature,22.49,2024-03-30 19:29:34.397402
1,moisture,0.4,2024-03-30 19:29:34.397402
1,temperature,-6.31,2024-03-30 19:30:04.400434
1,moisture,0.94,2024-03-30 19:30:04.400434
1,temperature,-4.63,2024-03-30 19:30:34.400415
1,moisture,0.3,2024-03-30 19:30:34.400415
1,temperature,4.37,2024-03-30 19:31:04.401246
1,moisture,0.66,2024-03-30 19:31:04.401246
1,temperature,7.35,2024-03-30 19:31:34.409543
1,moisture,0.37,2024-03-30 19:31:34.409543
1,temperature,3.44,2024-03-30 19:32:04.427785
1,moisture,0.41,2024-03-30 19:32:04.427785
1,temperature,-3.43,2024-03-30 19:32:34.439077
1,moisture,0.06,2024-03-30 19:32:34.439077
1,temperature,-6.58,2024-03-30 19:33:04.456844
1,moisture,0.34,2024-03-30 19:33:04.456844
1,temperature,16.63,2024-03-30 19:33:34.476282
1,moisture,0.89,2024-03-30 19:33:34.476282
1,temperature,-7.43,2024-03-30 19:34:04.490678
1,moisture,0.15,2024-03-30 19:34:04.490678
1,temperature,2.09,2024-03-30 19:34:34.506574
1,moisture,0.32,2024-03-30 19:34:34.506574
1,temperature,14.78,2024-03-30 19:35:04.540100
1,moisture,0.79,2024-03-30 19:35:04.540100
1,temperature,10.12,2024-03-30 19:35:34.538860
1,moisture,0.52,2024-03-30 19:35:34.538860
1,temperature,1.39,2024-03-30 19:36:04.547214
1,moisture,0.28,2024-03-30 19:36:04.547214
1,temperature,30.47,2024-03-30 19:36:34.564350
1,moisture,0.05,2024-03-30 19:36:34.564350
1,temperature,26.06,2024-03-30 19:37:04.578939
1,moisture,0.11,2024-03-30 19:37:04.578939
1,temperature,-5.91,2024-03-30 19:37:34.593489
1,moisture,0.04,2024-03-30 19:37:34.593489
1,temperature,19.05,2024-03-30 19:38:04.602095
1,moisture,0.63,2024-03-30 19:38:04.602095
1,temperature,-0.23,2024-03-30 19:38:34.606281
1,moisture,0.66,2024-03-30 19:38:34.606281
1,temperature,18.86,2024-03-30 19:39:04.612069
1,moisture,0.46,2024-03-30 19:39:04.612069
1,temperature,20.96,2024-03-30 19:39:34.622205
1,moisture,0.28,2024-03-30 19:39:34.622205
1,temperature,6.96,2024-03-30 19:40:04.627389
1,moisture,0.97,2024-03-30 19:40:04.627389
1,temperature,30.43,2024-03-30 19:40:34.642185
1,moisture,0.01,2024-03-30 19:40:34.642185
1,temperature,11.25,2024-03-30 19:41:04.646337
1,moisture,0.64,2024-03-30 19:41:04.646337
1,temperature,32.81,2024-03-30 19:41:34.651483
1,moisture,0.16,2024-03-30 19:41:34.651483
1,temperature,27.2,2024-03-30 19:42:04.660355
1,moisture,0.41,2024-03-30 19:42:04.660355
1,temperature,25.51,2024-03-30 19:42:34.667238
1,moisture,0.41,2024-03-30 19:42:34.667238
1,temperature,12.47,2024-03-30 19:43:04.682224
1,moisture,0.28,2024-03-30 19:43:04.682224
1,temperature,-6.68,2024-03-30 19:43:34.690288
1,moisture,0.45,2024-03-30 19:43:34.690288
1,temperature,24.91,2024-03-30 19:44:04.701406
1,moisture,0.52,2024-03-30 19:44:04.701406
1,temperature,7.71,2024-03-30 19:44:34.726055
1,moisture,0.76,2024-03-30 19:44:34.726055
1,temperature,-9.42,2024-03-30 19:45:04.741233
1,moisture,0.88,2024-03-30 19:45:04.741233
1,temperature,11.55,2024-03-30 19:45:34.749871
1,moisture,0.45,2024-03-30 19:45:34.749871
1,temperature,12.44,2024-03-30 19:46:04.775458
1,moisture,0.52,2024-03-30 19:46:04.775458
1,temperature,24.23,2024-03-30 19:46:34.784699
1,moisture,0.43,2024-03-30 19:46:34.784699
1,temperature,24.41,2024-03-30 19:47:04.799038
1,moisture,0.72,2024-03-30 19:47:04.799038
1,temperature,10.19,2024-03-30 19:47:34.820369
1,moisture,0.29,2024-03-30 19:47:34.820369
1,temperature,-8.14,2024-03-30 19:48:04.827548
1,moisture,0.16,2024-03-30 19:48:04.827548
1,temperature,8.52,2024-03-30 19:48:34.847798
1,moisture,0.73,2024-03-30 19:48:34.847798
1,temperature,20.13,2024-03-30 19:49:04.847216
1,moisture,0.52,2024-03-30 19:49:04.847216
1,temperature,9.46,2024-03-30 19:49:34.860167
1,moisture,0.02,2024-03-30 19:49:34.860167
1,temperature,19.34,2024-03-30 19:50:04.884074
1,moisture,0.19,2024-03-30 19:50:04.884074
1,temperature,33.27,2024-03-30 19:50:34.890413
1,moisture,0.54,2024-03-30 19:50:34.890413
1,temperature,-8.6,2024-03-30 19:51:04.906556
1,moisture,0.25,2024-03-30 19:51:04.906556
1,temperature,10.79,2024-03-30 19:51:34.917600
1,moisture,0.22,2024-03-30 19:51:34.917600
1,temperature,14.95,2024-03-30 19:52:04.931179
1,moisture,0.54,2024-03-30 19:52:04.931179
1,temperature,31.17,2024-03-30 19:52:34.939911
1,moisture,0.37,2024-03-30 19:52:34.939911
1,temperature,29.4,2024-03-30 19:53:04.960954
1,moisture,0.41,2024-03-30 19:53:04.960954
1,temperature,29.37,2024-03-30 19:53:34.975299
1,moisture,0.73,2024-03-30 19:53:34.975299
1,temperature,33.54,2024-03-30 19:54:04.976181
1,moisture,0.23,2024-03-30 19:54:04.976181
1,temperature,29.35,2024-03-30 19:54:34.978798
1,moisture,0.81,2024-03-30 19:54:34.978798
1,temperature,16.91,2024-03-30 19:55:04.972589
1,moisture,0.44,2024-03-30 19:55:04.972589
1,temperature,13.75,2024-03-30 19:55:34.988487
1,moisture,0.29,2024-03-30 19:55:34.988487
1,temperature,27.13,2024-03-30 19:56:05.000345
1,moisture,0.89,2024-03-30 19:56:05.000345
1,temperature,-3.47,2024-03-30 19:56:35.007538
1,moisture,0.16,2024-03-30 19:56:35.007538
1,temperature,-8.36,2024-03-30 19:57:05.008597
1,moisture,0.2,2024-03-30 19:57:05.008597
1,temperature,27.61,2024-03-30 19:57:35.015456
1,moisture,0.5,2024-03-30 19:57:35.015456
1,temperature,2.13,2024-03-30 19:58:05.035864
1,moisture,0.98,2024-03-30 19:58:05.035864
1,temperature,1.53,2024-03-30 19:58:35.051270
1,moisture,0.76,2024-03-30 19:58:35.051270
1,temperature,28.57,2024-03-30 19:59:20.902996
1,moisture,0.41,2024-03-30 19:59:20.902996
1,temperature,9.27,2024-03-30 19:59:50.915473
1,moisture,0.3,2024-03-30 19:59:50.915473
1,temperature,-2.42,2024-03-30 20:00:20.927166
1,moisture,0.2,2024-03-30 20:00:20.927166
1,temperature,27.58,2024-03-30 21:31:07.572663
1,moisture,0.01,2024-03-30 21:31:07.572663
1,temperature,12.98,2024-03-30 21:31:37.581617
1,moisture,0.09,2024-03-30 21:31:37.581617
1,temperature,34.78,2024-03-30 21:32:07.578168
1,moisture,0.73,2024-03-30 21:32:07.578168
1,temperature,-1.37,2024-03-30 21:32:37.596701
1,moisture,0.26,2024-03-30 21:32:37.596701
1,temperature,32.95,2024-03-30 21:33:07.606664
1,moisture,0.54,2024-03-30 21:33:07.606664
1,temperature,19.35,2024-03-30 21:33:37.609577
1,moisture,0.85,2024-03-30 21:33:37.609577
1,temperature,-4.26,2024-03-30 21:34:07.633978
1,moisture,0.67,2024-03-30 21:34:07.633978
1,temperature,28.24,2024-03-30 21:34:37.648383
1,moisture,0.72,2024-03-30 21:34:37.648383
1,temperature,8.45,2024-03-30 21:35:07.656796
1,moisture,0.66,2024-03-30 21:35:07.656796
1,temperature,14.51,2024-03-30 21:35:37.679200
1,moisture,0.56,2024-03-30 21:35:37.679200
1,temperature,-0.36,2024-03-30 21:36:07.693803
1,moisture,0.72,2024-03-30 21:36:07.693803
1,temperature,9.97,2024-03-30 21:36:37.713289
1,moisture,0.28,2024-03-30 21:36:37.713289
1,temperature,21.09,2024-03-30 21:37:07.715506
1,moisture,0.46,2024-03-30 21:37:07.715506
1,temperature,2.72,2024-03-30 21:37:37.719481
1,moisture,0.47,2024-03-30 21:37:37.719481
1,temperature,17.91,2024-03-30 21:38:07.726661
1,moisture,0.01,2024-03-30 21:38:07.726661
1,temperature,30.4,2024-03-30 21:38:37.737062
1,moisture,0.63,2024-03-30 21:38:37.737062
1,temperature,5.9,2024-03-30 21:39:07.750041
1,moisture,0.03,2024-03-30 21:39:07.750041
1,temperature,26.62,2024-03-30 21:39:37.772757
1,moisture,0.45,2024-03-30 21:39:37.772757
1,temperature,15.07,2024-03-30 21:40:07.771950
1,moisture,0.64,2024-03-30 21:40:07.771950
1,temperature,-5.03,2024-03-30 21:40:37.781810
1,moisture,0.59,2024-03-30 21:40:37.781810
1,temperature,-4.81,2024-03-30 21:41:07.795258
1,moisture,0.05,2024-03-30 21:41:07.795258
1,temperature,-0.33,2024-03-30 21:41:37.794702
1,moisture,0.76,2024-03-30 21:41:37.794702
1,temperature,-7.03,2024-03-30 21:42:07.798062
1,moisture,0.83,2024-03-30 21:42:07.798062
1,temperature,16.37,2024-03-30 21:42:37.813962
1,moisture,0.05,2024-03-30 21:42:37.813962
1,temperature,-7.52,2024-03-30 21:43:07.827226
1,moisture,0.59,2024-03-30 21:43:07.827226
1,temperature,23.3,2024-03-30 21:43:37.836943
1,moisture,0.36,2024-03-30 21:43:37.836943
1,temperature,25.71,2024-03-30 21:44:07.840450
1,moisture,0.63,2024-03-30 21:44:07.840450
1,temperature,9.09,2024-03-30 21:44:37.847082
1,moisture,0.23,2024-03-30 21:44:37.847082
1,temperature,3.28,2024-03-30 21:45:07.851299
1,moisture,0.45,2024-03-30 21:45:07.851299
1,temperature,3.03,2024-03-30 21:45:37.859295
1,moisture,0.71,2024-03-30 21:45:37.859295
1,temperature,17.44,2024-03-30 21:46:07.875562
1,moisture,0.59,2024-03-30 21:46:07.875562
1,temperature,5.67,2024-03-30 21:46:37.891338
1,moisture,0.06,2024-03-30 21:46:37.891338
1,temperature,7.01,2024-03-30 21:47:07.906624
1,moisture,0.5,2024-03-30 21:47:07.906624
1,temperature,29.08,2024-03-30 21:47:37.920745
1,moisture,0.57,2024-03-30 21:47:37.920745
1,temperature,28.04,2024-03-30 21:48:07.959213
1,moisture,0.76,2024-03-30 21:48:07.959213
1,temperature,17.34,2024-03-30 21:48:37.974932
1,moisture,0.29,2024-03-30 21:48:37.974932
1,temperature,-8.67,2024-03-30 21:49:07.993197
1,moisture,0.2,2024-03-30 21:49:07.993197
1,temperature,30.17,2024-03-30 21:49:37.999540
1,moisture,0.59,2024-03-30 21:49:37.999540
1,temperature,15.95,2024-03-30 21:50:08.017363
1,moisture,0.39,2024-03-30 21:50:08.017363
1,temperature,15.09,2024-03-30 21:50:38.026267
1,moisture,0.9,2024-03-30 21:50:38.026267
1,temperature,18.24,2024-03-30 21:51:08.031182
1,moisture,0.36,2024-03-30 21:51:08.031182
1,temperature,34.89,2024-03-30 21:51:38.049401
1,moisture,0.56,2024-03-30 21:51:38.049401
1,temperature,23.07,2024-03-30 21:52:08.056013
1,moisture,0.31,2024-03-30 21:52:08.056013
1,temperature,-2.67,2024-03-30 21:52:38.057853
1,moisture,0.86,2024-03-30 21:52:38.057853
1,temperature,31.9,2024-03-30 21:53:08.055622
1,moisture,0.03,2024-03-30 21:53:08.055622
1,temperature,33.89,2024-03-30 21:53:38.061496
1,moisture,0.77,2024-03-30 21:53:38.061496
1,temperature,29.22,2024-03-30 21:54:08.083822
1,moisture,0.12,2024-03-30 21:54:08.083822
1,temperature,9.59,2024-03-30 21:54:38.082612
1,moisture,0.16,2024-03-30 21:54:38.082612
1,temperature,-8.53,2024-03-30 21:55:08.094464
1,moisture,0.14,2024-03-30 21:55:08.094464
1,temperature,31.94,2024-03-30 21:55:38.101391
1,moisture,0.06,2024-03-30 21:55:38.101391
1,temperature,33.83,2024-03-30 21:56:08.098755
1,moisture,0.99,2024-03-30 21:56:08.098755
1,temperature,34.26,2024-03-30 21:56:38.095643
1,moisture,0.41,2024-03-30 21:56:38.095643
1,temperature,20.64,2024-03-30 21:57:08.103198
1,moisture,0.14,2024-03-30 21:57:08.103198
1,temperature,15.25,2024-03-30 21:57:38.115243
1,moisture,0.22,2024-03-30 21:57:38.115243
1,temperature,1.41,2024-03-30 21:58:08.130763
1,moisture,0.95,2024-03-30 21:58:08.130763
1,temperature,24.46,2024-03-30 21:58:38.136731
1,moisture,0.36,2024-03-30 21:58:38.136731
1,temperature,-4.32,2024-03-30 21:59:08.132227
1,moisture,0.44,2024-03-30 21:59:08.132227
1,temperature,4.77,2024-03-30 21:59:38.149564
1,moisture,0.19,2024-03-30 21:59:38.149564
1,temperature,-0.13,2024-03-30 22:00:08.159616
1,moisture,0.97,2024-03-30 22:00:08.159616
1,temperature,-9.73,2024-03-30 22:00:38.176065
1,moisture,0.21,2024-03-30 22:00:38.176065
1,temperature,25.25,2024-03-30 22:01:08.194822
1,moisture,0.46,2024-03-30 22:01:08.194822
1,temperature,30.0,2024-03-30 22:01:38.212813
1,moisture,0.38,2024-03-30 22:01:38.212813
1,temperature,4.04,2024-03-30 22:02:08.209736
1,moisture,0.16,2024-03-30 22:02:08.209736
1,temperature,19.94,2024-03-30 22:02:38.218294
1,moisture,0.53,2024-03-30 22:02:38.218294
1,temperature,-2.73,2024-03-30 22:03:08.235985
1,moisture,0.77,2024-03-30 22:03:08.235985
1,temperature,7.89,2024-03-30 22:03:38.255579
1,moisture,0.45,2024-03-30 22:03:38.255579
1,temperature,1.55,2024-03-30 22:04:08.271308
1,moisture,0.93,2024-03-30 22:04:08.271308
1,temperature,32.08,2024-03-30 22:04:38.278853
1,moisture,0.58,2024-03-30 22:04:38.278853
1,temperature,25.97,2024-03-30 22:05:08.310659
1,moisture,0.02,2024-03-30 22:05:08.310659
1,temperature,2.04,2024-03-30 22:05:38.339091
1,moisture,0.98,2024-03-30 22:05:38.339091
1,temperature,17.08,2024-03-30 22:06:08.336047
1,moisture,0.08,2024-03-30 22:06:08.336047
1,temperature,27.46,2024-03-30 22:06:38.351645
1,moisture,0.56,2024-03-30 22:06:38.351645
1,temperature,29.23,2024-03-30 22:07:08.358442
1,moisture,0.61,2024-03-30 22:07:08.358442
1,temperature,28.76,2024-03-30 22:07:38.374348
1,moisture,0.34,2024-03-30 22:07:38.374348
1,temperature,28.28,2024-03-30 22:08:08.388101
1,moisture,0.98,2024-03-30 22:08:08.388101
1,temperature,-0.85,2024-03-30 22:08:38.393914
1,moisture,0.81,2024-03-30 22:08:38.393914
1,temperature,-5.68,2024-03-30 22:09:08.408059
1,moisture,0.46,2024-03-30 22:09:08.408059
1,temperature,30.32,2024-03-30 22:09:38.428719
1,moisture,0.78,2024-03-30 22:09:38.428719
1,temperature,31.08,2024-03-30 22:10:08.444483
1,moisture,0.1,2024-03-30 22:10:08.444483
1,temperature,17.26,2024-03-30 22:10:38.457453
1,moisture,0.28,2024-03-30 22:10:38.457453
1,temperature,25.16,2024-03-30 22:11:08.461645
1,moisture,0.14,2024-03-30 22:11:08.461645
1,temperature,9.27,2024-03-30 22:11:38.466870
1,moisture,0.67,2024-03-30 22:11:38.466870
1,temperature,-7.24,2024-03-30 22:12:08.494513
1,moisture,0.84,2024-03-30 22:12:08.494513
1,temperature,19.78,2024-03-30 22:12:38.508855
1,moisture,0.36,2024-03-30 22:12:38.508855
1,temperature,32.42,2024-03-30 22:13:08.516598
1,moisture,0.04,2024-03-30 22:13:08.516598
1,temperature,19.69,2024-03-30 22:13:38.534531
1,moisture,0.33,2024-03-30 22:13:38.534531
1,temperature,-0.08,2024-03-30 22:14:08.547653
1,moisture,0.93,2024-03-30 22:14:08.547653
1,temperature,31.98,2024-03-30 22:14:38.558207
1,moisture,0.1,2024-03-30 22:14:38.558207
1,temperature,24.49,2024-03-30 22:15:08.568589
1,moisture,0.2,2024-03-30 22:15:08.568589
1,temperature,-6.46,2024-03-30 22:15:38.582989
1,moisture,0.51,2024-03-30 22:15:38.582989
1,temperature,11.29,2024-03-30 22:16:08.590555
1,moisture,0.26,2024-03-30 22:16:08.590555
1,temperature,34.66,2024-03-30 22:16:38.607506
1,moisture,0.67,2024-03-30 22:16:38.607506
1,temperature,-7.97,2024-03-30 22:17:08.632359
1,moisture,0.46,2024-03-30 22:17:08.632359
1,temperature,12.61,2024-03-30 22:17:38.653373
1,moisture,0.61,2024-03-30 22:17:38.653373
1,temperature,8.29,2024-03-30 22:18:08.668598
1,moisture,0.48,2024-03-30 22:18:08.668598
1,temperature,17.48,2024-03-30 22:18:38.680614
1,moisture,0.74,2024-03-30 22:18:38.680614
1,temperature,-5.11,2024-03-30 22:19:08.677899
1,moisture,0.12,2024-03-30 22:19:08.677899
1,temperature,28.86,2024-03-30 22:19:38.676685
1,moisture,0.1,2024-03-30 22:19:38.676685
1,temperature,8.49,2024-03-30 22:20:08.676830
1,moisture,0.26,2024-03-30 22:20:08.676830
1,temperature,4.79,2024-03-30 22:20:38.687725
1,moisture,0.01,2024-03-30 22:20:38.687725
1,temperature,16.35,2024-03-30 22:21:08.712868
1,moisture,0.97,2024-03-30 22:21:08.712868
1,temperature,18.64,2024-03-30 22:21:38.710006
1,moisture,0.53,2024-03-30 22:21:38.710006
1,temperature,5.28,2024-03-30 22:22:08.714268
1,moisture,0.02,2024-03-30 22:22:08.714268
1,temperature,-4.03,2024-03-30 22:22:38.724920
1,moisture,0.38,2024-03-30 22:22:38.724920
1,temperature,2.17,2024-03-30 22:23:08.722984
1,moisture,0.4,2024-03-30 22:23:08.722984
1,temperature,-0.82,2024-03-30 22:23:38.731117
1,moisture,0.2,2024-03-30 22:23:38.731117
1,temperature,10.23,2024-03-30 22:24:08.727661
1,moisture,0.43,2024-03-30 22:24:08.727661
1,temperature,5.02,2024-03-30 22:24:38.741706
1,moisture,0.92,2024-03-30 22:24:38.741706
1,temperature,9.4,2024-03-30 22:25:08.754112
1,moisture,0.09,2024-03-30 22:25:08.754112
1,temperature,20.17,2024-03-30 22:25:38.764810
1,moisture,0.5,2024-03-30 22:25:38.764810
1,temperature,10.13,2024-03-30 22:26:08.775456
1,moisture,0.78,2024-03-30 22:26:08.775456
1,temperature,-6.52,2024-03-30 22:26:38.775246
1,moisture,0.56,2024-03-30 22:26:38.775246
1,temperature,21.81,2024-03-30 22:27:08.771455
1,moisture,0.12,2024-03-30 22:27:08.771455
1,temperature,-3.25,2024-03-30 22:27:38.775296
1,moisture,0.95,2024-03-30 22:27:38.775296
1,temperature,31.42,2024-03-30 22:28:08.784989
1,moisture,0.82,2024-03-30 22:28:08.784989
1,temperature,27.58,2024-03-30 22:28:38.794110
1,moisture,0.1,2024-03-30 22:28:38.794110
1,temperature,27.99,2024-03-30 22:29:08.791245
1,moisture,0.82,2024-03-30 22:29:08.791245
1,temperature,25.52,2024-03-30 22:29:38.808904
1,moisture,0.16,2024-03-30 22:29:38.808904
1,temperature,-8.92,2024-03-30 22:30:08.811031
1,moisture,0.72,2024-03-30 22:30:08.811031
1,temperature,33.58,2024-03-30 22:30:38.819058
1,moisture,0.91,2024-03-30 22:30:38.819058
1,temperature,9.11,2024-03-30 22:31:08.837640
1,moisture,0.2,2024-03-30 22:31:08.837640
1,temperature,30.76,2024-03-30 22:31:38.847505
1,moisture,0.9,2024-03-30 22:31:38.847505
1,temperature,10.28,2024-03-30 22:32:08.849614
1,moisture,0.55,2024-03-30 22:32:08.849614
1,temperature,-1.7,2024-03-30 22:32:38.861937
1,moisture,0.32,2024-03-30 22:32:38.861937
1,temperature,-7.5,2024-03-30 22:33:08.874649
1,moisture,0.37,2024-03-30 22:33:08.874649
1,temperature,4.57,2024-03-30 22:33:38.885033
1,moisture,0.23,2024-03-30 22:33:38.885033
1,temperature,14.45,2024-03-30 22:34:08.883330
1,moisture,0.18,2024-03-30 22:34:08.883330
1,temperature,25.85,2024-03-30 22:34:38.879764
1,moisture,0.37,2024-03-30 22:34:38.879764
1,temperature,22.25,2024-03-30 22:35:08.893755
1,moisture,0.99,2024-03-30 22:35:08.893755
1,temperature,8.14,2024-03-30 22:35:38.903730
1,moisture,0.82,2024-03-30 22:35:38.903730
1,temperature,-8.93,2024-03-30 22:36:08.909313
1,moisture,0.29,2024-03-30 22:36:08.909313
1,temperature,17.3,2024-03-30 22:36:38.928797
1,moisture,0.54,2024-03-30 22:36:38.928797
1,temperature,23.96,2024-03-30 22:37:08.933434
1,moisture,0.59,2024-03-30 22:37:08.933434
1,temperature,24.92,2024-03-30 22:37:38.941150
1,moisture,0.92,2024-03-30 22:37:38.941150
1,temperature,-3.76,2024-03-30 22:38:08.964833
1,moisture,0.58,2024-03-30 22:38:08.964833
1,temperature,18.95,2024-03-30 22:38:38.970160
1,moisture,0.34,2024-03-30 22:38:38.970160
1,temperature,-5.95,2024-03-30 22:39:08.991760
1,moisture,0.01,2024-03-30 22:39:08.991760
1,temperature,10.12,2024-03-30 22:39:39.005401
1,moisture,0.25,2024-03-30 22:39:39.005401
1,temperature,6.93,2024-03-30 22:40:09.017106
1,moisture,0.24,2024-03-30 22:40:09.017106
1,temperature,15.06,2024-03-30 22:40:39.037621
1,moisture,0.08,2024-03-30 22:40:39.037621
1,temperature,15.68,2024-03-30 22:41:09.045557
1,moisture,0.35,2024-03-30 22:41:09.045557
1,temperature,33.16,2024-03-30 22:41:39.045148
1,moisture,0.9,2024-03-30 22:41:39.045148
1,temperature,28.08,2024-03-30 22:42:09.040566
1,moisture,0.44,2024-03-30 22:42:09.040566
1,temperature,29.51,2024-03-30 22:42:39.038278
1,moisture,0.6,2024-03-30 22:42:39.038278
1,temperature,26.85,2024-03-30 22:43:09.047054
1,moisture,0.78,2024-03-30 22:43:09.047054
1,temperature,-7.76,2024-03-30 22:43:39.070213
1,moisture,0.38,2024-03-30 22:43:39.070213
1,temperature,29.14,2024-03-30 22:44:09.086974
1,moisture,0.02,2024-03-30 22:44:09.086974
1,temperature,9.51,2024-03-30 22:44:39.083615
1,moisture,0.55,2024-03-30 22:44:39.083615
1,temperature,26.69,2024-03-30 22:45:09.104184
1,moisture,0.31,2024-03-30 22:45:09.104184
1,temperature,18.31,2024-03-30 22:45:39.119646
1,moisture,0.09,2024-03-30 22:45:39.119646
1,temperature,-5.67,2024-03-30 22:46:09.125180
1,moisture,0.65,2024-03-30 22:46:09.125180
1,temperature,21.74,2024-03-30 22:46:39.153080
1,moisture,0.55,2024-03-30 22:46:39.153080
1,temperature,-5.04,2024-03-30 22:47:09.155628
1,moisture,0.79,2024-03-30 22:47:09.155628
1,temperature,28.83,2024-03-30 22:47:39.170605
1,moisture,0.52,2024-03-30 22:47:39.170605
